time,power,alpha,beta,gamma
1455713868405,0.97,218.75115966796875,169.89794921875,-67.77194213867188
1455713868462,0.97,218.7306671142578,169.87088012695312,-67.77212524414062
1455713868525,0.97,219.075439453125,169.84814453125,-67.85702514648438
1455713868581,0.97,218.72531127929688,169.88453674316406,-67.89765167236328
1455713868645,0.97,217.66770935058594,170.00286865234375,-67.95738983154297
1455713868702,0.97,217.16119384765625,170.05331420898438,-67.98332977294922
1455713868764,0.97,216.45648193359375,170.15162658691406,-68.01630401611328
1455713868821,0.97,216.14688110351562,170.16311645507812,-68.03129577636719
1455713868884,0.97,216.0983123779297,170.12136840820312,-68.05875396728516
1455713868942,0.97,215.94448852539062,170.12838745117188,-68.06380462646484
1455713869004,0.97,216.00013732910156,170.12393188476562,-68.05020904541016
1455713869062,0.97,215.60069274902344,170.15797424316406,-67.97355651855469
1455713869124,0.97,215.54934692382812,170.16717529296875,-67.94721221923828
1455713869182,0.97,215.59664916992188,170.1642303466797,-67.89299774169922
1455713869244,0.97,215.42225646972656,170.1836395263672,-67.87488555908203
1455713869301,0.97,215.54991149902344,170.17628479003906,-67.82780456542969
1455713869363,0.97,215.69631958007812,170.1716766357422,-67.78118133544922
1455713869422,0.97,215.62896728515625,170.2080078125,-67.71942901611328
1455713869483,0.97,215.5229034423828,170.2256622314453,-67.67594909667969
1455713869540,0.97,215.53988647460938,170.2472686767578,-67.61909484863281
1455713869603,0.97,215.69158935546875,170.2468719482422,-67.56542205810547
1455713869661,0.97,215.78152465820312,170.25611877441406,-67.53598022460938
1455713869723,0.97,215.80136108398438,170.26376342773438,-67.4739990234375
1455713869779,0.97,216.06773376464844,170.2548370361328,-67.46083068847656
1455713869843,0.97,216.1016082763672,170.2094268798828,-67.43890380859375
1455713869900,0.97,216.2625732421875,170.1848602294922,-67.43255615234375
1455713869962,0.97,216.4557647705078,170.12657165527344,-67.45531463623047
1455713870019,0.97,216.56353759765625,170.10443115234375,-67.46514892578125
1455713870081,0.97,216.1148681640625,170.1126251220703,-67.44599914550781
1455713870139,0.97,216.27796936035156,170.10389709472656,-67.44934844970703
1455713870202,0.97,217.02259826660156,169.9224395751953,-67.52555084228516
1455713870259,0.97,217.4317626953125,169.81944274902344,-67.58592224121094
1455713870321,0.97,217.32696533203125,169.6054229736328,-67.63434600830078
1455713870379,0.97,217.24072265625,169.49012756347656,-67.62753295898438
1455713870442,0.97,217.03594970703125,169.41119384765625,-67.61339569091797
1455713870498,0.97,217.007568359375,169.1992645263672,-67.58155059814453
1455713870561,0.97,217.03404235839844,169.09519958496094,-67.56774139404297
1455713870619,0.97,216.76638793945312,168.83753967285156,-67.54785919189453
1455713870681,0.97,216.45230102539062,168.6954345703125,-67.54019927978516
1455713870738,0.97,216.054443359375,168.38661193847656,-67.57568359375
1455713870800,0.97,215.76156616210938,168.3094940185547,-67.58780670166016
1455713870859,0.97,215.9608612060547,168.42864990234375,-67.57715606689453
1455713870920,0.97,216.3562774658203,168.52322387695312,-67.49978637695312
1455713870977,0.97,216.9915008544922,168.61959838867188,-67.35525512695312
1455713871041,0.97,216.6968994140625,168.53363037109375,-67.3873519897461
1455713871097,0.97,216.49267578125,168.47402954101562,-67.41932678222656
1455713871160,0.97,216.54042053222656,168.37557983398438,-67.47872161865234
1455713871218,0.97,216.5791473388672,168.2737579345703,-67.47974395751953
1455713871280,0.97,216.74693298339844,168.07977294921875,-67.47833251953125
1455713871336,0.97,216.93443298339844,167.94253540039062,-67.44782257080078
1455713871400,0.97,216.99624633789062,167.72276306152344,-67.39228057861328
1455713871457,0.97,216.97406005859375,167.59873962402344,-67.33846282958984
1455713871519,0.97,217.26296997070312,167.39064025878906,-67.18624877929688
1455713871576,0.97,217.38479614257812,167.3504180908203,-67.09884643554688
1455713871640,0.97,217.7051544189453,167.34921264648438,-66.99040985107422
1455713871696,0.97,217.89186096191406,167.3619384765625,-66.98739624023438
1455713871758,0.97,218.59536743164062,167.5149688720703,-67.05488586425781
1455713871816,0.97,218.58505249023438,167.65023803710938,-67.14435577392578
1455713871878,0.97,218.88925170898438,167.97238159179688,-67.39086151123047
1455713871936,0.97,219.24485778808594,168.291748046875,-67.64152526855469
1455713871998,0.97,219.3585968017578,168.44204711914062,-67.73695373535156
1455713872056,0.97,219.24566650390625,168.76104736328125,-67.97008514404297
1455713872118,0.97,219.3778839111328,168.86444091796875,-68.06124114990234
1455713872176,0.97,219.55361938476562,169.0507354736328,-68.1978530883789
1455713872238,0.97,219.8382110595703,169.14076232910156,-68.21488952636719
1455713872295,0.97,220.52398681640625,169.36282348632812,-68.17611694335938
1455713872358,0.97,220.91981506347656,169.46038818359375,-68.13629913330078
1455713872416,0.97,221.30975341796875,169.55856323242188,-68.06867218017578
1455713872477,0.97,221.49916076660156,169.56600952148438,-68.05868530273438
1455713872534,0.97,221.6216583251953,169.56634521484375,-68.08001708984375
1455713872597,0.97,221.3489990234375,169.5756378173828,-68.13805389404297
1455713872652,0.97,221.34471130371094,169.599609375,-68.17416381835938
1455713872716,0.97,221.35574340820312,169.69309997558594,-68.26882934570312
1455713872775,0.97,221.20591735839844,169.77198791503906,-68.335205078125
1455713872837,0.97,220.9239959716797,169.8682098388672,-68.45948791503906
1455713872893,0.97,220.83047485351562,169.8329315185547,-68.51106262207031
1455713872957,0.97,220.55552673339844,169.70733642578125,-68.52739715576172
1455713873014,0.97,220.37628173828125,169.61288452148438,-68.54127502441406
1455713873076,0.97,219.5713653564453,169.388916015625,-68.6360092163086
1455713873133,0.97,219.37669372558594,169.2799530029297,-68.65812683105469
1455713873196,0.97,218.9022216796875,169.11680603027344,-68.67837524414062
1455713873253,0.97,218.7269287109375,169.07861328125,-68.6893310546875
1455713873315,0.97,218.50901794433594,169.05633544921875,-68.70757293701172
1455713873373,0.97,218.6159210205078,169.05569458007812,-68.70390319824219
1455713873436,0.97,218.64724731445312,169.09677124023438,-68.69023132324219
1455713873493,0.97,219.1271209716797,169.15689086914062,-68.6528549194336
1455713873555,0.97,219.14039611816406,169.19068908691406,-68.6373062133789
1455713873613,0.97,219.4436798095703,169.3032684326172,-68.57154083251953
1455713873675,0.97,219.41259765625,169.3780059814453,-68.54317474365234
1455713873733,0.97,219.8643798828125,169.52374267578125,-68.4776840209961
1455713873795,0.97,219.93289184570312,169.6094512939453,-68.42845153808594
1455713873852,0.97,220.25477600097656,169.81051635742188,-68.36418151855469
1455713873915,0.97,220.29554748535156,169.90609741210938,-68.34381103515625
1455713873972,0.97,219.60714721679688,170.0656280517578,-68.36021423339844
1455713874035,0.97,219.28164672851562,170.116455078125,-68.3685302734375
1455713874091,0.97,219.2397003173828,170.13726806640625,-68.3697738647461
1455713874155,0.97,219.29489135742188,170.14236450195312,-68.35094451904297
1455713874211,0.97,219.43724060058594,170.11062622070312,-68.3580093383789
1455713874273,0.97,219.85650634765625,170.0462188720703,-68.32183074951172
1455713874331,0.97,220.20916748046875,170.00946044921875,-68.3028793334961
1455713874393,0.97,220.65438842773438,169.95254516601562,-68.2315444946289
1455713874450,0.97,220.95709228515625,169.89768981933594,-68.20714569091797
1455713874514,0.97,221.07684326171875,169.7846221923828,-68.17872619628906
1455713874569,0.97,221.10568237304688,169.7227325439453,-68.16175079345703
1455713874633,0.97,220.83457946777344,169.62405395507812,-68.17215728759766
1455713874689,0.97,220.80120849609375,169.57957458496094,-68.17241668701172
1455713874752,0.97,220.7911376953125,169.4965057373047,-68.17970275878906
1455713874811,0.97,220.45217895507812,169.442138671875,-68.19567108154297
1455713874872,0.97,220.4761505126953,169.41868591308594,-68.19676208496094
1455713874929,0.97,220.46095275878906,169.3963623046875,-68.19124603271484
1455713874992,0.97,220.434326171875,169.38031005859375,-68.19711303710938
1455713875050,0.97,220.43992614746094,169.35552978515625,-68.20511627197266
1455713875112,0.97,220.5050048828125,169.344970703125,-68.2260971069336
1455713875169,0.97,220.30795288085938,169.322021484375,-68.22321319580078
1455713875232,0.97,220.2539520263672,169.3193359375,-68.21971893310547
1455713875290,0.97,220.14637756347656,169.29830932617188,-68.21992492675781
1455713875352,0.97,220.30209350585938,169.2879180908203,-68.22492218017578
1455713875409,0.97,220.06687927246094,169.27130126953125,-68.22840881347656
1455713875472,0.97,220.05563354492188,169.3022918701172,-68.23812103271484
1455713875529,0.97,220.0926513671875,169.30006408691406,-68.23408508300781
1455713875591,0.97,219.99049377441406,169.2821044921875,-68.2518081665039
1455713875648,0.97,219.9416961669922,169.27828979492188,-68.24665832519531
1455713875711,0.97,220.0618133544922,169.28065490722656,-68.27183532714844
1455713875768,0.97,220.05979919433594,169.300537109375,-68.26036071777344
1455713875831,0.97,220.05099487304688,169.33822631835938,-68.27072143554688
1455713875888,0.97,220.04603576660156,169.35940551757812,-68.28630828857422
1455713875951,0.97,220.0998992919922,169.4230499267578,-68.2815933227539
1455713876008,0.97,219.93980407714844,169.4621124267578,-68.28309631347656
1455713876070,0.97,219.8800506591797,169.49131774902344,-68.28780364990234
1455713876127,0.97,219.84234619140625,169.52236938476562,-68.29119873046875
1455713876191,0.97,219.7671661376953,169.52674865722656,-68.29024505615234
1455713876248,0.97,219.75575256347656,169.50978088378906,-68.30326843261719
1455713876310,0.97,219.75323486328125,169.50267028808594,-68.3074951171875
1455713876367,0.97,219.75738525390625,169.50384521484375,-68.32765197753906
1455713876430,0.97,219.6697235107422,169.51165771484375,-68.3698501586914
1455713876487,0.97,219.75144958496094,169.5157928466797,-68.46435546875
1455713876549,0.97,219.5201873779297,169.47955322265625,-68.51492309570312
1455713876607,0.97,219.11068725585938,169.39401245117188,-68.55439758300781
1455713876670,0.97,218.94485473632812,169.35923767089844,-68.57615661621094
1455713876727,0.97,218.69134521484375,169.29617309570312,-68.60738372802734
1455713876788,0.97,218.41595458984375,169.27796936035156,-68.60478210449219
1455713876847,0.97,218.4347686767578,169.2410888671875,-68.60151672363281
1455713876908,0.97,218.47711181640625,169.2322540283203,-68.59130096435547
1455713876966,0.97,218.65354919433594,169.23170471191406,-68.56549835205078
1455713877029,0.97,218.3286895751953,169.2309112548828,-68.55477142333984
1455713877084,0.97,218.46981811523438,169.24610900878906,-68.55030822753906
1455713877148,0.97,218.4567413330078,169.29150390625,-68.54712677001953
1455713877205,0.97,218.57379150390625,169.3078155517578,-68.54497528076172
1455713877268,0.97,218.5395050048828,169.30862426757812,-68.56401062011719
1455713877324,0.97,218.62933349609375,169.33663940429688,-68.57545471191406
1455713877387,0.97,218.21075439453125,169.4423828125,-68.63298797607422
1455713877444,0.97,218.0812530517578,169.5235137939453,-68.6720199584961
1455713877508,0.97,217.9714813232422,169.69046020507812,-68.741943359375
1455713877564,0.97,217.81346130371094,169.76461791992188,-68.78087615966797
1455713877628,0.97,217.02139282226562,169.8819122314453,-68.8201904296875
1455713877684,0.97,216.73362731933594,169.90676879882812,-68.84224700927734
1455713877746,0.97,216.19606018066406,169.93980407714844,-68.85106658935547
1455713877804,0.97,215.54000854492188,169.88247680664062,-68.8376235961914
1455713877868,0.97,215.3748321533203,169.8040771484375,-68.83128356933594
1455713877923,0.97,214.74069213867188,169.62435913085938,-68.83056640625
1455713877987,0.97,214.4695281982422,169.55722045898438,-68.83048248291016
1455713878046,0.97,213.9397735595703,169.4630584716797,-68.80206298828125
1455713878105,0.97,214.0371856689453,169.43487548828125,-68.76702117919922
1455713878163,0.97,214.00242614746094,169.4134521484375,-68.68071746826172
1455713878227,0.97,213.96441650390625,169.4113006591797,-68.66067504882812
1455713878283,0.97,213.75010681152344,169.32003784179688,-68.78123474121094
1455713878345,0.97,213.78024291992188,169.2920379638672,-68.87958526611328
1455713878403,0.97,213.93496704101562,169.25750732421875,-68.96477508544922
1455713878465,0.97,214.2514190673828,169.1840362548828,-69.00250244140625
1455713878522,0.97,214.7646484375,168.95179748535156,-68.96395874023438
1455713878585,0.97,215.0827178955078,168.712158203125,-68.88790893554688
1455713878642,0.97,215.164306640625,168.60321044921875,-68.82640838623047
1455713878704,0.97,215.7940216064453,168.457275390625,-68.54187774658203
1455713878762,0.97,216.02163696289062,168.3720245361328,-68.38461303710938
1455713878825,0.97,216.71795654296875,168.1470184326172,-68.07838439941406
1455713878881,0.97,217.00694274902344,168.0033721923828,-67.97611236572266
1455713878944,0.97,217.44192504882812,167.71697998046875,-67.8804931640625
1455713879001,0.97,217.3380889892578,167.62460327148438,-67.85494995117188
1455713879064,0.97,217.57411193847656,167.36090087890625,-67.8878173828125
1455713879121,0.97,217.44992065429688,167.20494079589844,-67.96282958984375
1455713879184,0.97,216.39382934570312,166.78900146484375,-68.23173522949219
1455713879241,0.97,215.91397094726562,166.6739959716797,-68.38762664794922
1455713879304,0.97,215.9370574951172,166.7418212890625,-68.53446960449219
1455713879361,0.97,215.99191284179688,166.97561645507812,-68.58328247070312
1455713879424,0.97,215.75177001953125,167.08689880371094,-68.62423706054688
1455713879481,0.97,215.1742401123047,167.35499572753906,-68.8270263671875
1455713879543,0.97,214.61109924316406,167.48060607910156,-68.9803695678711
1455713879601,0.97,213.6417236328125,167.6266326904297,-69.24374389648438
1455713879663,0.97,213.34324645996094,167.68222045898438,-69.31783294677734
1455713879720,0.97,213.28207397460938,167.7371063232422,-69.37676239013672
1455713879783,0.97,213.0911407470703,167.7427978515625,-69.37943267822266
1455713879841,0.97,213.05062866210938,167.66954040527344,-69.38003540039062
1455713879902,0.97,213.14727783203125,167.60043334960938,-69.39012145996094
1455713879961,0.97,213.41049194335938,167.5226593017578,-69.34617614746094
1455713880024,0.97,213.71971130371094,167.47885131835938,-69.24151611328125
1455713880080,0.97,214.11892700195312,167.4468231201172,-69.18346405029297
1455713880142,0.97,214.5359649658203,167.4551544189453,-69.06134796142578
1455713880199,0.97,214.8142547607422,167.47145080566406,-68.97529602050781
1455713880262,0.97,215.11441040039062,167.47096252441406,-68.85279846191406
1455713880319,0.97,215.2841796875,167.45118713378906,-68.81926727294922
1455713880382,0.97,215.0314483642578,167.43052673339844,-68.74850463867188
